,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,host_is_superhost,property_type,bedrooms,beds,guests_included,review_scores_rating,instant_bookable,bathrooms,security_deposit,cleaning_fee,len_amenities
1518,15369685,5 Star Condo & a Bright Comfortable Room,23285601,Amir,Central Region,Rochor,1.30095,103.84911,Private room,60,1,0,0.0,1,0,f,Condominium,1.0,1.0,1,0.0,t,1.0,0.0,0.0,18
1519,15379742,"Luxurious Private Suite, Daily Maid Service",98310459,Diana,Central Region,Tanglin,1.31846,103.83196,Private room,150,7,0,0.0,1,363,f,Condominium,1.0,1.0,1,0.0,f,1.0,205.0,0.0,16
1520,15390749,Lavender Queenbed *RmY Heritage windows: 5mwalkMRT,2413412,Kaurus,Central Region,Kallang,1.30797,103.86145,Private room,55,18,4,0.09,138,356,f,Apartment,1.0,1.0,1,80.0,t,3.0,0.0,15.0,32
1521,15393345,Private Bedroom-Ensuite /WIFI Near Orchard/Central,10248444,RecR,Central Region,River Valley,1.29731,103.84016,Private room,87,1,119,2.64,58,363,f,Apartment,1.0,1.0,2,87.0,f,1.0,140.0,0.0,26
1522,15394158,Private Cosy Bedroom Suite/WIFi @ Orchard/ Central,10248444,RecR,Central Region,River Valley,1.2971,103.8383,Private room,88,1,13,0.3,58,351,f,Apartment,1.0,1.0,2,86.0,f,1.0,150.0,0.0,38
1523,15394784,NEW Cosy Studio Apt /WIFI @ Central / Orchard Area,46685310,L,Central Region,River Valley,1.29684,103.84017,Entire home/apt,138,6,21,0.53,37,341,f,Apartment,0.0,3.0,2,88.0,t,1.0,150.0,0.0,34
1524,15406706,Lavender DoubleBed rm*ML: 5m walk MRT,2413412,Kaurus,Central Region,Kallang,1.3087600000000001,103.8627,Private room,55,18,1,0.04,138,357,f,Apartment,1.0,1.0,1,100.0,t,3.0,0.0,15.0,33
1525,15413048,安静优雅的阁楼有独立露台 penthouse unit with attached bathroom,98735640,迎迎,North-East Region,Hougang,1.34628,103.88339,Private room,68,2,35,0.85,1,0,t,Condominium,1.0,1.0,1,98.0,f,1.0,0.0,0.0,19
1526,15428071,Relaxing comfy room in a private condominium,97480037,Brian,East Region,Pasir Ris,1.36955,103.97105,Private room,38,90,4,0.09,1,83,f,Condominium,1.0,1.0,1,100.0,f,1.0,140.0,0.0,7
1527,15428715,Cool and convenient condo near Pasir Panjang MRT,44761306,Paul,Central Region,Queenstown,1.27725,103.78759000000001,Private room,66,25,23,0.52,2,72,f,House,1.0,1.0,1,92.0,f,1.0,0.0,0.0,13
1528,15435418,SUPER MASTERBEDROOM超级主人房(2BED两张大床),67414114,Johnny Lee,Central Region,Kallang,1.32911,103.86447,Private room,55,1,8,0.34,1,0,f,Townhouse,1.0,2.0,2,88.0,t,1.0,0.0,18.0,20
1529,15438962,City Apartment Rm w/ 2 Beds @ Orchard_1,97206233,Julie,Central Region,Orchard,1.30481,103.83424000000001,Private room,110,1,29,0.66,11,352,f,Apartment,1.0,2.0,1,88.0,f,0.0,0.0,0.0,9
1530,15439131,Double Room with queen size bed at great location,65526303,Js,Central Region,Queenstown,1.30531,103.78379,Shared room,80,2,2,0.05,3,0,f,Condominium,1.0,1.0,2,90.0,f,1.0,150.0,0.0,10
1531,15441196,Lavender DoubleBed rm可: 5m walk MRT,2413412,Kaurus,Central Region,Kallang,1.3086,103.86281,Private room,41,18,3,0.07,138,357,f,Apartment,1.0,1.0,1,93.0,t,3.0,0.0,15.0,32
1532,15454153,2 Bedroom Fully furnished apartment  (Flora Drive),2327574,Juliana,East Region,Pasir Ris,1.35601,103.96595,Entire home/apt,190,7,12,0.31,2,326,f,Condominium,2.0,3.0,4,97.0,t,2.0,500.0,100.0,30
1533,15455547,Cozy 4 Star Home,20306218,Wahad,North-East Region,Sengkang,1.3909200000000002,103.89390999999999,Private room,35,1,51,1.14,1,90,f,Condominium,1.0,3.0,1,98.0,f,1.0,0.0,0.0,41
1534,15455706,A taste of true Singapore in a Cosy Home.,26276079,Justin,Central Region,Queenstown,1.30125,103.79619,Private room,80,180,2,0.05,2,358,f,Apartment,1.0,1.0,1,100.0,f,1.0,0.0,600.0,14
1535,15475788,Cozy Condo Apartment in Central -walk to 3 MRT,21149720,Mike,Central Region,Kallang,1.3124,103.85932,Entire home/apt,196,1,0,0.0,16,365,f,Apartment,1.0,2.0,2,0.0,f,1.0,419.0,84.0,46
1536,15484588,Caspian Single Room Near lakeside MRT,228867,Champ,West Region,Jurong West,1.34328,103.71748000000001,Private room,50,3,10,0.23,5,365,f,Condominium,1.0,1.0,1,84.0,f,1.0,300.0,25.0,14
1537,15487894,prewar doublebed RmA* > lavender MRT,97878860,Chelsey,Central Region,Kallang,1.3085,103.8614,Private room,41,18,2,0.05,81,357,f,Apartment,1.0,1.0,1,90.0,t,3.0,0.0,15.0,32
1538,15489649,City Apartment Rm w/ BathRoom @ Orchard_3,97206233,Julie,Central Region,Orchard,1.3046,103.83289,Private room,165,1,47,1.07,11,364,f,Apartment,1.0,2.0,1,83.0,f,1.0,0.0,0.0,8
1539,15492056,Condo Apartment with Pool/Gym -min walk to 3 MRT,21149720,Mike,Central Region,Kallang,1.31229,103.85871999999999,Entire home/apt,196,1,4,0.13,16,365,f,Apartment,1.0,2.0,2,85.0,f,1.0,419.0,84.0,46
1540,15502064,Cozy and Quiet Living Near Beach,97865585,Tktotts,East Region,Pasir Ris,1.3774899999999999,103.96112,Entire home/apt,89,90,0,0.0,1,234,f,House,1.0,1.0,1,0.0,t,1.0,3600.0,0.0,15
1541,15508557,Room D,47682311,Joyce,West Region,Bukit Batok,1.34744,103.74719,Private room,88,1,5,0.12,3,173,f,Guesthouse,1.0,1.0,1,92.0,t,1.0,0.0,0.0,15
1542,15529082,Cozy Bedroom in City Central,34108933,George,Central Region,Bukit Merah,1.28239,103.8242,Private room,45,6,14,0.33,3,181,f,Apartment,1.0,1.0,1,93.0,f,1.5,200.0,10.0,19
1543,15532514,Private Bedroom -Suite/WIFI @ Orchard/Central Area,10248444,RecR,Central Region,River Valley,1.2962,103.83715,Private room,88,2,53,1.19,58,326,f,Apartment,1.0,1.0,2,81.0,t,1.0,150.0,0.0,29
1544,15532644,Cosy private Bedroom @ Orchard/Somerset Area..,10248444,RecR,Central Region,River Valley,1.29754,103.83978,Private room,89,1,69,1.75,58,363,f,Apartment,1.0,1.0,2,90.0,f,1.0,150.0,0.0,31
1545,15533066,Comfy Bedroom En-Suite/WiFi @ Orchard/Central area,61619807,Ong,Central Region,Orchard,1.29898,103.83789,Private room,93,6,93,2.1,38,361,f,Apartment,1.0,1.0,2,87.0,t,1.0,150.0,0.0,36
1546,15533093,Private En-Suite BR /WIFI @ Orchard/Central area,61619807,Ong,Central Region,River Valley,1.29731,103.83798,Private room,88,6,44,1.01,38,356,f,Apartment,1.0,1.0,2,86.0,t,1.0,150.0,0.0,30
1547,15536743,New Cosy Studio Apt / WIFI @ Orchard/Somerset Area,46685310,L,Central Region,River Valley,1.29826,103.83843,Entire home/apt,138,6,87,1.95,37,341,f,Apartment,0.0,3.0,2,86.0,t,1.0,150.0,0.0,32
1548,15538540,Aljunied Queenbed roomA > 5min MRT > CBD 15 mins,2413412,Kaurus,Central Region,Geylang,1.31548,103.8821,Private room,45,18,1,0.02,138,356,f,Apartment,1.0,0.0,1,100.0,f,3.0,0.0,15.0,31
1549,15539906,"Near city, bright & clean private room",97397042,Siew Yin,Central Region,Kallang,1.3186,103.85834,Private room,25,180,0,0.0,1,0,f,Apartment,1.0,1.0,1,0.0,f,1.0,700.0,0.0,13
1550,15547717,Private Bedroom Suite/ WIFI @ Central/Orchard Area,61619807,Ong,Central Region,River Valley,1.2988899999999999,103.83995,Private room,85,1,50,1.16,38,337,f,Apartment,1.0,1.0,1,81.0,f,1.0,150.0,0.0,30
1551,15547918,Cosy Bedroom en-Suite/WIFI@ Somerset/Orchard Area,61619807,Ong,Central Region,River Valley,1.2965799999999998,103.83798,Private room,88,1,36,0.82,38,337,f,Apartment,1.0,1.0,2,88.0,f,1.0,140.0,0.0,28
1552,15580911,NEW Spacious 2 Queen bed Studio Apt @ Orchard Area,10248444,RecR,Central Region,River Valley,1.2976,103.837,Entire home/apt,170,6,151,3.42,58,299,f,Apartment,0.0,2.0,4,87.0,t,1.0,150.0,0.0,36
1553,15581172,NEW Private Cosy Bedroom /WIFI @ City Central,46685310,L,Central Region,River Valley,1.2959200000000002,103.83993000000001,Private room,88,6,43,1.02,37,345,f,Apartment,1.0,2.0,2,81.0,t,1.0,150.0,0.0,36
1554,15581173,NEW Cosy Private En-Suite Room @Orchard Area/City,46685310,L,Central Region,River Valley,1.29554,103.83903000000001,Private room,88,6,53,1.22,37,357,f,Apartment,1.0,1.0,2,83.0,t,1.0,140.0,0.0,36
1555,15581193,NEW Cosy Room Suite/WIFI @ Orchard/Somerset Area,46685310,L,Central Region,Orchard,1.29843,103.83836,Private room,85,6,97,2.19,37,114,f,Apartment,1.0,2.0,2,80.0,t,1.0,150.0,0.0,34
1556,15589669,3 Bedroom Fully furnished apt  - Simei MRT,2327574,Juliana,East Region,Tampines,1.34534,103.95317,Entire home/apt,219,7,4,0.09,2,365,f,Condominium,3.0,5.0,5,70.0,t,2.0,500.0,150.0,35
1557,15619288,Central Condo Unit with Pool/Gym-min walk to 3 MRT,21149720,Mike,Central Region,Kallang,1.31131,103.85713,Entire home/apt,196,1,6,0.15,16,365,f,Apartment,1.0,2.0,2,80.0,f,1.0,419.0,84.0,45
1558,15624664,Cozy bedroom+private bathroom nearby MRT独立卧室+独立洗手间,63360558,Susie,Central Region,Tanglin,1.31192,103.80398000000001,Private room,80,90,0,0.0,1,0,f,Apartment,1.0,1.0,1,0.0,t,1.0,1000.0,0.0,21
1559,15634389,Cozy Condo Unit near 3 MRT Stations,21149720,Mike,Central Region,Kallang,1.31125,103.85958000000001,Entire home/apt,196,1,1,0.03,16,365,f,Apartment,1.0,2.0,2,0.0,f,1.0,419.0,84.0,43
1560,15639658,"5mins MRT, 15 mins to city, condo master w balcony",47928660,Anna / Chee Kiang,Central Region,Geylang,1.31239,103.88401,Private room,50,2,11,0.25,6,0,t,Condominium,1.0,1.0,1,98.0,f,1.0,499.0,50.0,21
1561,15650807,Colonial retreat in East Coast,101001214,John,East Region,Bedok,1.30818,103.9087,Private room,79,180,2,0.05,1,0,f,Bungalow,1.0,1.0,1,100.0,f,1.0,0.0,0.0,17
1562,15651261,Cosy Room in the Central Business District,20049904,Lenneth,Central Region,Bukit Merah,1.27616,103.83965,Private room,45,90,0,0.0,2,358,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,10
1563,15668269,"SG 新加坡Entire 2+1 BedRM+2 BathRM Close To CBD,MBS",52897090,Elle,Central Region,Geylang,1.31246,103.88004000000001,Entire home/apt,189,1,157,3.63,8,172,f,Condominium,3.0,4.0,4,87.0,t,2.0,200.0,69.0,22
1564,15671630,"Bright, airy 1-bed w/ great view",21863896,Julie,Central Region,Geylang,1.3087600000000001,103.88025999999999,Entire home/apt,105,3,4,0.09,2,0,f,Condominium,1.0,1.0,1,90.0,f,1.0,0.0,0.0,15
1565,15672118,Female only(只限女生)-Restful Room in Terrace House,8077242,Ying Cong,West Region,Choa Chu Kang,1.39176,103.75235,Private room,60,2,5,0.2,1,0,f,House,1.0,1.0,1,100.0,t,1.0,0.0,20.0,23
1566,15687002,Single bedroom for rent ,99458215,#,East Region,Pasir Ris,1.37313,103.94771999999999,Shared room,24,1,0,0.0,1,173,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,1
1567,15709193,2BR [E] Srvcd Apt ★ 4mins walk to Novena MRT,101145755,Joanne,Central Region,Novena,1.31775,103.8443,Entire home/apt,320,3,1,0.06,52,365,f,Condominium,2.0,2.0,1,60.0,f,2.0,0.0,0.0,13
1568,15711027,2BR [P] Srvcd Apt ★ Clementi,101145755,Joanne,West Region,Clementi,1.31019,103.76001,Entire home/apt,321,3,0,0.0,52,365,f,Condominium,2.0,2.0,1,0.0,f,2.0,0.0,0.0,13
1569,15712633,Private Room near Paya Lebar MRT,78386666,Jayce,Central Region,Geylang,1.31476,103.88913000000001,Private room,63,1,15,0.35,6,0,f,Condominium,1.0,1.0,2,92.0,t,1.0,140.0,35.0,11
1570,15720684,Cozy 2BR apartment with great view!,101558071,Annie,Central Region,Novena,1.32829,103.84706,Entire home/apt,110,185,0,0.0,1,157,f,Apartment,2.0,1.0,2,0.0,f,2.0,3000.0,0.0,18
1571,15722252,夏威夷式度假公寓,29131068,Henry,East Region,Bedok,1.3119399999999999,103.93623000000001,Private room,100,2,0,0.0,2,365,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,0
1572,15722457,New home,12318610,Tay,North Region,Yishun,1.4144299999999999,103.84137,Private room,66,1,37,0.95,2,114,f,Other,1.0,1.0,1,97.0,f,1.0,0.0,0.0,0
1573,15722934,Studio apt opp Chinatown MRT,23722617,Alex,Central Region,Outram,1.28351,103.84418000000001,Entire home/apt,80,90,61,1.4,32,89,t,Apartment,0.0,1.0,1,94.0,f,1.0,1000.0,0.0,16
1574,15723774,"1+1 Bedroom Apartment, in luxury Condo.",35717544,Justin,East Region,Bedok,1.32754,103.90673000000001,Entire home/apt,99,5,5,0.11,1,90,f,Apartment,2.0,2.0,1,0.0,t,1.0,0.0,0.0,19
1575,15724789,4BR [P] Srvcd Apt ★ Clementi,101145755,Joanne,West Region,Clementi,1.30849,103.75979,Entire home/apt,356,3,4,0.09,52,0,f,Condominium,4.0,4.0,1,95.0,f,2.0,0.0,0.0,14
1576,15725449,3BR [H] Srvcd Apt ★ Buona Vista,101145755,Joanne,Central Region,Queenstown,1.30405,103.78289000000001,Entire home/apt,250,3,3,0.07,52,365,f,Condominium,3.0,3.0,1,87.0,f,2.0,0.0,0.0,12
1577,15725690,1BR Condominium near MRT,6689302,Fiona,West Region,Bukit Panjang,1.3729,103.7649,Private room,40,90,2,0.05,2,0,f,Condominium,1.0,1.0,1,100.0,f,1.0,139.0,50.0,24
1578,15727280,Holiday Condo Apartment -min walk to 3 MRT,21149720,Mike,Central Region,Kallang,1.3113,103.86166,Entire home/apt,203,1,2,0.05,16,365,f,Apartment,1.0,2.0,2,70.0,f,1.0,419.0,98.0,45
1579,15749275,Vacation Condo Apartment -mins walk to 3 MRT,21149720,Mike,Central Region,Kallang,1.31187,103.85814,Entire home/apt,195,1,0,0.0,16,1,f,Apartment,1.0,2.0,2,0.0,f,1.0,418.0,84.0,46
1580,15750877,City Apt Rm w/ Queen Bed + Window @ Orchard_12,97206233,Julie,Central Region,Orchard,1.30389,103.83494,Private room,82,1,49,1.12,11,356,f,Apartment,1.0,1.0,1,85.0,f,0.0,0.0,0.0,9
1581,15751182,10min Orchard! 1-2 Pax Studio Mini 5 min MRT & MBS,7080517,Ruth Mandy,Central Region,Kallang,1.31805,103.86152,Entire home/apt,85,28,5,0.12,11,365,t,Apartment,1.0,1.0,2,100.0,f,1.0,300.0,50.0,27
1582,15751335,City Apartment Rm w/ King Bed+Window @ Orchard_11,97206233,Julie,Central Region,Newton,1.30473,103.83445999999999,Private room,89,1,19,0.43,11,365,f,Apartment,1.0,1.0,1,88.0,f,0.0,0.0,0.0,9
1583,15765810,"无中介,主卧招租,地段极佳",101926374,Yingying,Central Region,Toa Payoh,1.33479,103.84262,Shared room,50,240,0,0.0,1,364,f,Apartment,1.0,1.0,1,0.0,t,1.0,0.0,0.0,9
1584,15768398,Simplicity in nice surroundings,23761463,Ziad,East Region,Bedok,1.32041,103.95513000000001,Private room,50,90,9,0.22,1,89,f,Condominium,1.0,1.0,2,100.0,f,1.0,150.0,25.0,19
1585,15773382,Private Apartment in Novena,102007408,Geo,Central Region,Novena,1.32459,103.84289,Private room,66,5,4,0.1,1,90,f,Apartment,1.0,1.0,1,90.0,t,1.0,150.0,40.0,21
1586,15774113,1BR SOHO Unit *2 Queen Beds & 1 Sofa Bed for 6pax*,101040883,Ailyn,West Region,Bukit Panjang,1.38147,103.7616,Entire home/apt,180,1,161,3.89,5,170,f,Condominium,2.0,3.0,2,88.0,t,1.0,0.0,25.0,21
1587,15775439,1BR in Nice Condo near MRT,6689302,Fiona,West Region,Bukit Panjang,1.37362,103.76625,Private room,38,90,1,0.16,2,347,f,Condominium,1.0,1.0,1,100.0,f,1.0,139.0,50.0,21
1588,15775531,common room,102027164,Amanda,North Region,Sembawang,1.4496799999999999,103.81611,Private room,25,60,1,0.05,1,365,f,Guesthouse,1.0,1.0,1,0.0,t,1.0,0.0,0.0,10
1589,15790995,Bright & Windy newly renovated cosy room,9478865,Dianna,North Region,Sembawang,1.44622,103.81651,Private room,35,180,0,0.0,1,280,f,Apartment,1.0,1.0,2,0.0,f,1.0,745.0,150.0,13
1590,15792137,South Bridge Chic & Cozy Studio Single,23336011,Heritage,Central Region,Outram,1.28378,103.84476,Entire home/apt,85,7,93,2.16,40,365,f,Serviced apartment,1.0,1.0,1,95.0,t,1.5,500.0,0.0,26
1591,15792808,South Bridge Warm & Modern Studio Apartment,23336011,Heritage,Central Region,Outram,1.28148,103.84682,Entire home/apt,95,5,127,2.99,40,364,f,Serviced apartment,1.0,1.0,1,96.0,t,1.0,300.0,0.0,23
1592,15796599,2BR [A] Srvcd Apt ★ 5mins walk to Queenstown MRT,101145755,Joanne,Central Region,Queenstown,1.2922200000000001,103.80779,Entire home/apt,256,3,1,0.11,52,365,f,Condominium,2.0,2.0,1,80.0,f,1.0,0.0,0.0,14
1593,15797092,Condo Next to MRT/Shop Near CBD - At least 6 mths,102202696,Keith,Central Region,Bukit Merah,1.28675,103.82683,Entire home/apt,250,180,0,0.0,1,358,f,Condominium,3.0,3.0,1,0.0,f,3.0,2500.0,0.0,18
1594,15809023,新加坡中心区域+交通便利+居住舒适+视野开阔+配套齐全+的公寓,102316815,Daniel,Central Region,Toa Payoh,1.33685,103.86806999999999,Private room,100,1,2,0.05,1,0,f,Apartment,1.0,1.0,1,90.0,t,1.0,138.0,20.0,2
1595,15813099,Newton -few minutes from Orchard Road,1521514,Elizabeth,Central Region,Newton,1.30894,103.84006,Entire home/apt,214,90,1,0.02,7,364,f,Townhouse,3.0,3.0,1,80.0,f,1.5,286.0,143.0,14
1596,15813306,Brand new Condominium (한국어 가능),102340317,Eiden,Central Region,Bishan,1.36505,103.8336,Entire home/apt,68,1,17,0.4,3,0,f,Condominium,1.0,1.0,1,88.0,f,1.0,0.0,15.0,16
1597,15821020,"Homely Shophouse 1BR Apt, mins away from 2 MRT",90613922,Jiayi,Central Region,Rochor,1.3043200000000001,103.85016,Entire home/apt,120,3,65,1.82,4,358,f,Townhouse,1.0,1.0,2,93.0,f,1.0,250.0,50.0,27
1598,15822581,(1)SERANGOON MRT/City Center/Aircon,25422497,Audrey,North-East Region,Hougang,1.3513899999999999,103.88113,Private room,28,8,13,0.3,9,365,f,Apartment,1.0,1.0,1,90.0,f,2.0,0.0,25.0,30
1599,15826677,Suite@payalebar/near Serangoon NE12,95539967,Elizabeth,North-East Region,Hougang,1.3499700000000001,103.88114,Private room,28,30,1,0.17,3,365,f,Apartment,1.0,1.0,1,0.0,f,2.0,0.0,25.0,19
1600,15845410,Promo pricing :) 1bdr app in a Resort-Style condo,102642786,Iana,East Region,Bedok,1.3295299999999999,103.90664,Entire home/apt,99,3,4,0.09,1,0,f,Condominium,1.0,1.0,1,90.0,f,1.0,0.0,0.0,17
1601,15850202,Spacious Master Room - Terrace House,29427922,Luis,North-East Region,Sengkang,1.39877,103.87250999999999,Private room,70,180,0,0.0,1,358,f,House,1.0,1.0,1,0.0,f,2.0,0.0,0.0,2
1602,15850697,rm w own bthr,22063996,Nassiba,Central Region,Geylang,1.31778,103.89263000000001,Private room,70,1,1,0.02,1,0,f,Apartment,1.0,1.0,1,100.0,t,1.0,0.0,0.0,4
1604,15870203,♪♪Family Suite Novena Near Mount E Hospital (zsm),31464513,Darcy,Central Region,Novena,1.32861,103.84340999999999,Entire home/apt,219,14,4,0.09,95,365,f,Serviced apartment,2.0,2.0,4,90.0,f,2.0,200.0,50.0,29
1605,15875928,3SG/Serangoon MRT/Nex/ aircon/ wifi/ furnished,25422497,Audrey,North-East Region,Hougang,1.34954,103.88051999999999,Private room,28,50,3,0.09,9,282,f,Apartment,1.0,1.0,1,100.0,f,2.0,0.0,25.0,33
1606,15876117,SG/ City Central/ SERANGOON MRT/ Attached balcony,25422497,Audrey,North-East Region,Hougang,1.35152,103.88077,Private room,48,60,3,0.07,9,365,f,Apartment,1.0,1.0,1,87.0,f,2.0,750.0,40.0,25
1607,15893111,Simple and cosy room in quiet neighbourhood,42006064,Tiffanie,Central Region,Bukit Timah,1.3089899999999999,103.80161,Private room,49,60,17,0.39,1,325,f,Apartment,1.0,1.0,1,93.0,f,1.0,0.0,50.0,28
1608,15896087,New 1 bedroom condo near city centre,90619731,Kate,Central Region,Kallang,1.32346,103.8657,Entire home/apt,86,5,6,0.14,1,0,f,Condominium,1.0,1.0,1,97.0,f,1.0,0.0,60.0,15
1609,15902723,Cozy room just 5 mins walk to NTU.,102149593,Syed,West Region,Jurong West,1.33966,103.68706999999999,Private room,50,7,45,1.03,1,343,t,House,1.0,0.0,1,98.0,t,1.0,0.0,0.0,19
1610,15906140,Comfy bedroom 2 mins walk to Holland Village MRT,87699519,Yetti,Central Region,Bukit Timah,1.31122,103.79881999999999,Private room,60,180,13,0.3,1,365,f,Condominium,1.0,2.0,1,95.0,f,1.0,142.0,0.0,18
1611,15906477,"Centrally located, 15 mins from airport and city.",34905916,Harold,Central Region,Geylang,1.31049,103.8842,Private room,45,2,25,0.57,1,90,f,Apartment,1.0,1.0,1,98.0,f,2.5,150.0,20.0,20
1612,15918822,Spacious 1 Bedroom Premier Loft Apt @ Fusionopolis,85231832,Andrew From Citadines Fusionopolis,Central Region,Queenstown,1.29795,103.78723000000001,Entire home/apt,302,7,0,0.0,3,344,f,Apartment,1.0,1.0,1,0.0,t,2.0,0.0,0.0,23
1613,15919067,1-Bedroom Executive Loft Apartment in Fusionopolis,85231832,Andrew From Citadines Fusionopolis,Central Region,Queenstown,1.29825,103.78744,Entire home/apt,272,7,2,0.05,3,0,f,Apartment,1.0,1.0,1,90.0,t,2.0,0.0,0.0,24
1614,15919162,Cozy 1Bedroom Deluxe Loft Apartment @ Fusionopolis,85231832,Andrew From Citadines Fusionopolis,Central Region,Queenstown,1.29928,103.78865,Entire home/apt,261,7,0,0.0,3,332,f,Apartment,1.0,1.0,1,0.0,t,1.0,0.0,0.0,23
1615,15919730,Oldfashion stylish 3 bdr at Tiong Bahru! 7min MRT,48110833,Michael,Central Region,Bukit Merah,1.28452,103.82946,Entire home/apt,266,3,0,0.0,3,365,f,Apartment,3.0,3.0,6,0.0,t,1.5,200.0,65.0,12
1616,15921068,Cozy Master Bed Room Near EW6 MRT 舒适宽敞主人房,103300843,Steven,East Region,Bedok,1.32254,103.91946999999999,Private room,59,90,2,0.05,1,89,f,House,1.0,1.0,1,90.0,t,1.0,200.0,0.0,15
1617,15943782,Draper Startup House - Private Mezzanine Queen Bed,103099105,Draper Startup House,Central Region,Downtown Core,1.28064,103.84599,Private room,91,1,6,0.14,2,1,f,Hostel,1.0,1.0,2,88.0,t,9.0,0.0,0.0,31
1618,15946383,DesignWithDavid: Entire Home 5 Rooms Chinatown,50034878,David,Central Region,Outram,1.2848600000000001,103.84343,Entire home/apt,349,90,83,2.08,1,179,f,Apartment,5.0,5.0,5,83.0,t,3.0,500.0,150.0,21
1619,15949448,*Friendly host family@ heart of SG( Potong Pasir)*,6379045,Eddy,Central Region,Toa Payoh,1.33235,103.86791,Private room,89,4,22,0.52,1,92,t,Apartment,1.0,2.0,2,95.0,f,2.0,0.0,0.0,30
1620,15965563,Common room near Gek Poh Shopping Center,103692249,Meganathan,West Region,Jurong West,1.3451,103.69813,Private room,31,180,1,0.05,2,364,f,Apartment,1.0,1.0,1,100.0,t,1.0,300.0,10.0,15
1621,15977143,2BR [H] Srvcd Apt ★ Buona Vista,101145755,Joanne,Central Region,Queenstown,1.3048799999999998,103.78399999999999,Entire home/apt,321,3,2,0.05,52,1,f,Apartment,2.0,2.0,1,60.0,f,2.0,0.0,0.0,12
1622,15978100,清幽宁静､整洁干净的公寓房间｡包水电网煮饭游泳桑拿健身房｡,102918859,Yajie,East Region,Bedok,1.3157,103.93441999999999,Private room,75,3,6,0.2,1,365,f,Apartment,1.0,1.0,1,80.0,f,1.0,0.0,0.0,37
1623,15991345,Cozy room in Newton,1521514,Elizabeth,Central Region,Newton,1.31093,103.83939000000001,Private room,59,90,29,0.68,7,365,f,Townhouse,1.0,1.0,1,96.0,f,1.0,153.0,44.0,29
1624,16005440,Single bedroom in Condo,10855869,George,North-East Region,Punggol,1.3973,103.91393000000001,Private room,59,1,0,0.0,1,89,f,Condominium,1.0,1.0,1,0.0,f,2.0,0.0,15.0,17
1625,16005780,Sky Breeze condominium,104051603,Ng,West Region,Jurong West,1.34669,103.72258000000001,Private room,48,1,0,0.0,1,0,f,Apartment,2.0,1.0,1,0.0,f,2.0,0.0,0.0,13
1626,16006904,Quiet Room in Newton,1521514,Elizabeth,Central Region,Newton,1.31152,103.83825999999999,Private room,59,90,12,0.41,7,365,f,Townhouse,1.0,1.0,1,97.0,f,1.0,150.0,42.0,18
1627,16007139,Room with a balcony,1521514,Elizabeth,Central Region,Novena,1.31219,103.84376,Private room,61,90,12,0.31,7,365,f,Townhouse,1.0,0.0,1,90.0,f,1.0,153.0,44.0,25
1628,16008908,Cosy condo room/ Braddell MRT,11390076,Tryston,Central Region,Toa Payoh,1.3435,103.84097,Private room,45,4,5,0.14,18,364,f,Apartment,1.0,1.0,1,100.0,f,2.0,0.0,70.0,14
1629,16010059,3BR [E] Srvcd Apt* ★ 4mins walk to Novena MRT,101145755,Joanne,Central Region,Novena,1.319,103.84534000000001,Entire home/apt,349,3,1,0.03,52,365,f,Condominium,3.0,3.0,1,100.0,f,2.0,0.0,0.0,14
1630,16027385,Private Common Room at near Paya Lebar MRT,78386666,Jayce,Central Region,Geylang,1.31728,103.88995,Private room,56,2,5,0.13,6,0,f,Apartment,1.0,1.0,2,75.0,t,1.0,139.0,42.0,11
1631,16044788,Loft studio at Orchard Rd,11390076,Tryston,Central Region,Newton,1.30518,103.84066,Private room,101,3,14,0.33,18,363,f,Apartment,1.0,1.0,1,87.0,f,1.0,0.0,90.0,18
1632,16054752,Common Bed Room Next to NTU,104193036,Xuebao,West Region,Western Water Catchment,1.34364,103.68675999999999,Private room,54,180,1,0.02,2,180,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,11
1633,16057988,CleanCosyApt Beautiful Hills&CottageView By theSea,772728,Sunrise,Central Region,Queenstown,1.2792,103.78634,Entire home/apt,238,90,35,0.98,2,365,t,Apartment,1.0,4.0,4,96.0,t,1.0,250.0,59.0,21
1634,16059067,Single bed room,104193036,Xuebao,West Region,Jurong West,1.34322,103.68744000000001,Private room,50,90,1,0.03,2,173,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,11
1635,16073324,靠近宏茂桥地铁三房一厅公寓整套短租到12月7日,32171129,Winnie,North-East Region,Ang Mo Kio,1.3767,103.84706,Entire home/apt,130,1,1,0.02,2,0,f,Apartment,3.0,3.0,1,20.0,f,2.5,0.0,0.0,8
1636,16075986,City Apartment Rm w/  2 Beds @ Orchard_9,97206233,Julie,Central Region,Orchard,1.3034,103.83371,Private room,110,1,23,0.54,11,365,f,Apartment,1.0,2.0,1,72.0,f,0.0,0.0,0.0,9
